pod_name,action,reward,done,cpu_request,memory_request,cpu_usage_node_0,cpu_usage_node_1,cpu_usage_node_2,cpu_usage_node_3,cpu_usage_node_4,cpu_usage_node_5,cpu_usage_node_6,cpu_usage_node_7,cpu_usage_node_8,cpu_usage_node_9
product-similarity-54b9748bfc-5cbr9,3,0.0189,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
product-similarity-54b9748bfc-67mck,9,0.0192,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
product-similarity-54b9748bfc-9vrfl,4,0.0192,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
product-similarity-54b9748bfc-d42k9,1,0.0196,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
product-similarity-54b9748bfc-jsbkb,5,0.0196,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
product-similarity-54b9748bfc-kptqd,8,0.0192,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
product-similarity-54b9748bfc-zsswc,6,0.0196,1,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
quiet-return-78b7b5475c-575zs,1,0.0192,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
quiet-return-78b7b5475c-grk7l,7,0.0189,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
quiet-return-78b7b5475c-jzd2x,8,0.0189,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
quiet-return-78b7b5475c-ns927,6,0.0192,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
quiet-return-78b7b5475c-sstnf,5,0.0192,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
quiet-return-78b7b5475c-sszdc,0,0.0189,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
quiet-return-78b7b5475c-tbfmt,9,0.0189,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
quiet-return-78b7b5475c-tjm7z,4,0.0189,1,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
simple-barolo-f947bb8c-8g8js,2,0.0189,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
simple-barolo-f947bb8c-cfjsw,5,0.0189,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
simple-barolo-f947bb8c-fgtjn,0,0.0185,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
simple-barolo-f947bb8c-frfls,3,0.0185,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
simple-barolo-f947bb8c-mfb9g,7,0.0185,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
simple-barolo-f947bb8c-t8nq7,6,0.0189,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
simple-barolo-f947bb8c-z7f9v,1,0.0189,1,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
stable-area-668d895769-2bdv8,8,0.0185,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
stable-area-668d895769-49hxk,2,0.0185,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
stable-area-668d895769-7bmzr,9,0.0185,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
stable-area-668d895769-897w2,7,0.0182,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
stable-area-668d895769-c87nq,6,0.0185,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
stable-area-668d895769-k9jx8,4,0.0185,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
stable-area-668d895769-lldp7,0,0.0182,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
stable-area-668d895769-qf6g5,5,0.0185,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
stable-area-668d895769-wxfd7,1,0.0185,1,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
instant-color-54cd5d9f9b-nmxt6,1,0.0182,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
instant-color-54cd5d9f9b-tb5vj,4,0.0182,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
instant-color-54cd5d9f9b-4f4gk,6,0.0182,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
instant-color-54cd5d9f9b-m5nmk,3,0.0182,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
instant-color-54cd5d9f9b-45rsj,8,0.0182,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
instant-color-54cd5d9f9b-7kr29,2,0.0182,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
instant-color-54cd5d9f9b-dph5r,5,0.0182,1,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
principal-vinegar-5bd8f86567-7c76t,9,0.0182,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
principal-vinegar-5bd8f86567-8wgkn,4,0.0179,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
principal-vinegar-5bd8f86567-gjjsz,2,0.0179,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
principal-vinegar-5bd8f86567-hw4nv,7,0.0179,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
principal-vinegar-5bd8f86567-wdtlb,0,0.0179,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
principal-vinegar-5bd8f86567-tjhzx,6,0.0179,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
principal-vinegar-5bd8f86567-ptxc9,8,0.0179,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
principal-vinegar-5bd8f86567-4tqgw,3,0.0179,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
principal-vinegar-5bd8f86567-b7gvh,1,0.0179,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
principal-vinegar-5bd8f86567-9gj7q,5,0.0179,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
principal-vinegar-5bd8f86567-x45jx,9,0.0179,1,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
